,index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
7143,19210,NORTE,TOCANTINS,2.737,2009-06-17,2009
7144,19211,SUDESTE,ESPIRITO SANTO,2.621,2009-06-17,2009
7145,19212,SUDESTE,MINAS GERAIS,2.405,2009-06-17,2009
7146,19213,SUDESTE,RIO DE JANEIRO,2.548,2009-06-17,2009
7147,19214,SUDESTE,SAO PAULO,2.377,2009-06-17,2009
7148,19215,SUL,PARANA,2.488,2009-06-17,2009
7149,19216,SUL,RIO GRANDE DO SUL,2.502,2009-06-17,2009
7150,19217,SUL,SANTA CATARINA,2.486,2009-06-17,2009
7151,19193,CENTRO OESTE,MATO GROSSO,2.725,2009-06-17,2009
7152,19192,CENTRO OESTE,GOIAS,2.574,2009-06-17,2009
7153,19191,CENTRO OESTE,DISTRITO FEDERAL,2.668,2009-06-17,2009
7154,19218,CENTRO OESTE,DISTRITO FEDERAL,2.665,2009-06-24,2009
7155,19219,CENTRO OESTE,GOIAS,2.572,2009-06-24,2009
7156,19242,SUL,PARANA,2.473,2009-06-24,2009
7157,19243,SUL,RIO GRANDE DO SUL,2.499,2009-06-24,2009
7158,19244,SUL,SANTA CATARINA,2.477,2009-06-24,2009
7159,19241,SUDESTE,SAO PAULO,2.372,2009-06-24,2009
7160,19240,SUDESTE,RIO DE JANEIRO,2.551,2009-06-24,2009
7161,19239,SUDESTE,MINAS GERAIS,2.401,2009-06-24,2009
7162,19238,SUDESTE,ESPIRITO SANTO,2.615,2009-06-24,2009
7163,19220,CENTRO OESTE,MATO GROSSO,2.711,2009-06-24,2009
7164,19221,CENTRO OESTE,MATO GROSSO DO SUL,2.624,2009-06-24,2009
7165,19222,NORDESTE,ALAGOAS,2.646,2009-06-24,2009
7166,19223,NORDESTE,BAHIA,2.67,2009-06-24,2009
7167,19237,NORTE,TOCANTINS,2.735,2009-06-24,2009
7168,19236,NORTE,RORAIMA,2.702,2009-06-24,2009
7169,19235,NORTE,RONDONIA,2.66,2009-06-24,2009
7170,19234,NORTE,PARA,2.755,2009-06-24,2009
7171,19233,NORTE,AMAZONAS,2.543,2009-06-24,2009
7172,19232,NORTE,AMAPA,2.676,2009-06-24,2009
7173,19231,NORTE,ACRE,2.97,2009-06-24,2009
7174,19229,NORDESTE,RIO GRANDE DO NORTE,2.458,2009-06-24,2009
7175,19228,NORDESTE,PIAUI,2.557,2009-06-24,2009
7176,19227,NORDESTE,PERNAMBUCO,2.588,2009-06-24,2009
7177,19226,NORDESTE,PARAIBA,2.424,2009-06-24,2009
7178,19225,NORDESTE,MARANHAO,2.609,2009-06-24,2009
7179,19224,NORDESTE,CEARA,2.567,2009-06-24,2009
7180,19230,NORDESTE,SERGIPE,2.52,2009-06-24,2009
7181,19269,SUL,PARANA,2.462,2009-07-01,2009
7182,19257,NORDESTE,SERGIPE,2.52,2009-07-01,2009
7183,19258,NORTE,ACRE,2.969,2009-07-01,2009
7184,19271,SUL,SANTA CATARINA,2.485,2009-07-01,2009
7185,19259,NORTE,AMAPA,2.671,2009-07-01,2009
7186,19260,NORTE,AMAZONAS,2.503,2009-07-01,2009
7187,19261,NORTE,PARA,2.757,2009-07-01,2009
7188,19262,NORTE,RONDONIA,2.657,2009-07-01,2009
7189,19263,NORTE,RORAIMA,2.7,2009-07-01,2009
7190,19264,NORTE,TOCANTINS,2.732,2009-07-01,2009
7191,19265,SUDESTE,ESPIRITO SANTO,2.613,2009-07-01,2009
7192,19266,SUDESTE,MINAS GERAIS,2.406,2009-07-01,2009
7193,19267,SUDESTE,RIO DE JANEIRO,2.544,2009-07-01,2009
7194,19268,SUDESTE,SAO PAULO,2.372,2009-07-01,2009
7195,19270,SUL,RIO GRANDE DO SUL,2.526,2009-07-01,2009
7196,19256,NORDESTE,RIO GRANDE DO NORTE,2.597,2009-07-01,2009
7197,19255,NORDESTE,PIAUI,2.482,2009-07-01,2009
7198,19247,CENTRO OESTE,MATO GROSSO,2.719,2009-07-01,2009
7199,19253,NORDESTE,PARAIBA,2.42,2009-07-01,2009
7200,19252,NORDESTE,MARANHAO,2.605,2009-07-01,2009
7201,19251,NORDESTE,CEARA,2.595,2009-07-01,2009
7202,19250,NORDESTE,BAHIA,2.668,2009-07-01,2009
7203,19249,NORDESTE,ALAGOAS,2.648,2009-07-01,2009
7204,19248,CENTRO OESTE,MATO GROSSO DO SUL,2.691,2009-07-01,2009
7205,19246,CENTRO OESTE,GOIAS,2.573,2009-07-01,2009
7206,19245,CENTRO OESTE,DISTRITO FEDERAL,2.654,2009-07-01,2009
7207,19254,NORDESTE,PERNAMBUCO,2.59,2009-07-01,2009
7208,19283,NORDESTE,RIO GRANDE DO NORTE,2.596,2009-07-08,2009
7209,19284,NORDESTE,SERGIPE,2.521,2009-07-08,2009
7210,19285,NORTE,ACRE,2.965,2009-07-08,2009
7211,19286,NORTE,AMAPA,2.671,2009-07-08,2009
7212,19287,NORTE,AMAZONAS,2.495,2009-07-08,2009
7213,19288,NORTE,PARA,2.753,2009-07-08,2009
